bin,normalized_position,layer,subspace_rank,group,n_examples,mean_proj,std_proj
9,0.95,20,4,complied,10195,1.700733,1.728391
9,0.95,20,4,refused,30662,1.735616,1.751693
9,0.95,21,0,complied,10195,0.167286,1.31338
9,0.95,21,0,refused,30662,0.16178,1.329589
9,0.95,21,1,complied,10195,-1.29557,1.392372
9,0.95,21,1,refused,30662,-1.267929,1.382107
9,0.95,21,2,complied,10195,-3.57255,1.662592
9,0.95,21,2,refused,30662,-3.539316,1.632146
9,0.95,21,3,complied,10195,-0.932565,1.322394
9,0.95,21,3,refused,30662,-0.897487,1.28661
9,0.95,21,4,complied,10195,6.192808,2.076566
9,0.95,21,4,refused,30662,6.226729,2.085927
9,0.95,30,0,complied,10195,-5.920194,2.980299
9,0.95,30,0,refused,30662,-5.765755,3.016825
9,0.95,30,1,complied,10195,2.512562,1.408834
9,0.95,30,1,refused,30662,2.486838,1.377564
9,0.95,30,2,complied,10195,5.03285,1.410003
9,0.95,30,2,refused,30662,5.057185,1.429388
9,0.95,30,3,complied,10195,-1.279335,1.393071
9,0.95,30,3,refused,30662,-1.399191,1.384264
9,0.95,30,4,complied,10195,-0.981829,1.489929
9,0.95,30,4,refused,30662,-1.032381,1.440952
